time,ax,ay,az,atotal
1.4737262725830078,1.43,-9.46,-2.22,9.82
1.4773621559143066,1.49,-9.44,-2.24,9.81
1.4879531860351562,1.54,-9.42,-2.27,9.81
1.497995138168335,1.59,-9.41,-2.31,9.81
1.5077171325683594,1.65,-9.39,-2.33,9.81
1.5179200172424316,1.7,-9.37,-2.37,9.81
1.528210163116455,1.74,-9.35,-2.41,9.81
1.538264274597168,1.8,-9.33,-2.44,9.81
1.5477943420410156,1.85,-9.31,-2.48,9.81
1.5729002952575684,1.89,-9.28,-2.53,9.8
1.5745630264282227,1.94,-9.27,-2.57,9.81
1.5771150588989258,1.99,-9.24,-2.61,9.8
1.587921142578125,2.03,-9.21,-2.66,9.79
1.597738265991211,2.07,-9.19,-2.71,9.8
1.6076171398162842,2.11,-9.16,-2.77,9.79
1.6177730560302734,2.15,-9.14,-2.83,9.8
1.62815523147583,2.19,-9.1,-2.88,9.79
1.6378061771392822,2.22,-9.07,-2.97,9.79
1.6479120254516602,1.83,-6.88,-3.92,8.12
1.6747651100158691,0.36,4.21,-8.61,9.59
1.6756939888000488,-10.09,59.18,-14.7,61.8
1.676950216293335,-32.95,74.37,-16.14,82.92
1.687364101409912,-18.34,57.6,-14.03,62.05
1.6976912021636963,1.63,-28.8,-10.71,30.77
1.707590103149414,3.46,-60.24,-6.0,60.63
1.7177352905273438,2.26,-51.97,2.56,52.08
1.7276811599731445,21.29,-66.64,57.62,90.63
1.7377352714538574,-3.48,-64.56,64.19,91.1
1.7472131252288818,-7.37,-29.9,11.81,32.98
1.7722861766815186,1.65,-4.46,-4.75,6.72
1.7740881443023682,-0.68,2.74,-2.24,3.6
1.7764582633972168,-1.31,2.79,0.09,3.08
1.7869610786437988,-1.19,2.65,1.21,3.14
1.797074317932129,-1.28,2.48,2.49,3.74
1.8077120780944824,-1.35,2.11,3.69,4.45
1.8171441555023193,-1.45,1.58,4.81,5.26
1.8275322914123535,-1.58,0.91,5.86,6.13
1.8373641967773438,-1.74,0.1,6.81,7.02
1.8470392227172852,-1.9,-0.82,7.64,7.91
1.8723211288452148,-2.11,-1.84,8.31,8.76
1.874075174331665,-2.32,-2.96,8.85,9.61
1.8762922286987305,-2.54,-4.13,9.24,10.43
1.886897087097168,-2.78,-5.34,9.45,11.2
1.8968310356140137,-3.03,-6.56,9.5,11.93
1.9081661701202393,-3.27,-7.79,9.38,12.62
1.9171061515808105,-3.51,-9.0,9.09,13.26
1.9272632598876953,-3.74,-10.14,8.64,13.83
1.9370942115783691,-3.95,-11.23,8.03,14.35
1.9468770027160645,-4.11,-12.2,7.27,14.78
1.975454330444336,-4.31,-12.85,6.47,15.01
1.9763431549072266,-4.88,-11.75,5.8,13.98
1.9771151542663574,-5.23,-10.88,4.42,12.85
1.9863111972808838,-6.66,-8.17,3.29,11.04
1.9966182708740234,-9.04,-1.21,2.74,9.52
2.0084481239318848,-2.5,14.54,1.8,14.86
2.0172781944274902,9.08,45.71,0.34,46.6
2.0276191234588623,11.22,45.14,0.02,46.51
2.036938190460205,6.25,17.8,0.96,18.88
2.046311140060425,0.46,-0.23,-0.44,0.67
2.056845188140869,-3.62,-8.43,-1.31,9.26
2.074855327606201,-5.19,-10.95,-2.04,12.28
2.0757651329040527,-5.83,-11.05,-2.52,12.74
2.085712194442749,-6.13,-10.48,-2.98,12.5
2.096541166305542,-6.45,-9.87,-3.43,12.27
2.1060023307800293,-6.77,-9.26,-3.82,12.09
2.116396188735962,-7.11,-8.65,-4.1,11.92
2.1265652179718018,-7.45,-8.09,-4.23,11.78
2.136618137359619,-7.8,-7.49,-4.27,11.62
2.1461291313171387,-8.12,-6.86,-4.23,11.44
2.1564903259277344,-8.4,-6.22,-4.09,11.22
2.1754791736602783,-8.64,-5.59,-3.83,10.98
2.176368236541748,-8.83,-4.99,-3.47,10.71
2.1855082511901855,-9.0,-4.64,-3.07,10.58
2.1961472034454346,-7.18,-5.12,0.66,8.84
2.2059171199798584,20.66,-9.58,23.24,32.53
2.216137170791626,64.02,-24.38,8.68,69.05
2.2262210845947266,52.83,-36.61,6.78,64.63
2.2358171939849854,21.7,-16.94,2.64,27.65
2.2611501216888428,2.88,-2.49,-3.06,4.88
2.261953115463257,-4.99,-0.05,-6.72,8.37
2.265080213546753,-5.14,-0.09,-8.41,9.85
2.275135040283203,-4.39,-0.37,-9.11,10.11
2.286210060119629,-4.11,-0.31,-9.81,10.64
2.2958030700683594,-3.95,0.03,-10.4,11.12
2.3057801723480225,-3.94,0.51,-10.82,11.52
2.3158183097839355,-3.97,0.99,-11.12,11.84
2.326606273651123,-4.06,1.49,-11.11,11.92
2.336057186126709,-4.15,1.8,-10.75,11.66
2.362826108932495,-4.25,1.85,-10.12,11.13
2.3636531829833984,-4.21,1.76,-8.04,9.24
2.3649520874023438,-6.56,1.51,6.49,9.35
2.3760180473327637,-12.97,-0.09,47.46,49.2
2.385308265686035,-0.67,-3.68,36.09,36.28
2.395475149154663,3.63,-2.74,-0.99,4.65
2.4053730964660645,0.84,0.97,-8.14,8.24
2.415436267852783,1.05,2.15,-5.31,5.82
2.4267871379852295,1.29,1.45,-1.81,2.65
2.4355430603027344,1.29,0.29,-1.01,1.66
2.466299057006836,-0.24,-0.22,-0.47,0.57
2.4670610427856445,-0.5,0.11,1.29,1.38
2.467801094055176,0.05,-0.01,1.08,1.08
2.47520112991333,0.3,0.29,-0.07,0.42
2.4854981899261475,0.5,0.59,-0.01,0.77
2.494901180267334,0.18,0.23,-0.01,0.29
2.505383014678955,-0.22,0.46,-0.41,0.65
2.515099048614502,0.04,0.39,-0.22,0.44
2.527348041534424,0.38,0.26,0.27,0.53
2.5362181663513184,0.29,0.36,0.12,0.47
2.562918186187744,0.01,0.38,-0.22,0.43
2.5637621879577637,-0.01,0.35,-0.26,0.43
2.5645313262939453,0.17,0.34,0.0,0.38
2.5743212699890137,0.26,0.32,0.08,0.42
2.5845701694488525,0.14,0.35,-0.06,0.38
2.5946531295776367,-0.16,-0.15,-0.15,0.26
2.6046810150146484,-0.04,-0.09,-0.09,0.13
2.6148452758789062,-0.02,-0.08,-0.04,0.09
